user_id,user_full_name,user_email,user_city,user_signup_date,user_is_subscriber,user_subscription_start_date,total_orders,delivered_orders,cancelled_orders,refunded_orders,total_food_revenue,total_revenue,avg_order_value,first_order_date,last_order_date,customer_lifetime_days,avg_delivery_minutes,late_delivery_count,user_segment
USR-0769,Gonzalo Reig,florencio.arnal@example.com,Barcelona,2024-11-24,f,,5,5,0,0,269.73,289.68,57.94,2024-12-17,2025-11-26,344,72.0,4,regular
USR-0877,Pascuala Benavides,carla.arteaga@example.com,Valencia,2024-05-29,t,2024-05-29,3,3,0,0,97.76,97.76,32.59,2024-11-07,2025-12-01,389,81.7,3,regular
USR-1553,Tere Pedraza Herrero,pancho.cortes@example.com,Madrid,2024-05-13,t,2024-05-13,2,1,1,1,67.29,67.29,33.65,2024-07-03,2025-12-17,532,63.0,1,regular
USR-0415,Luisa Lucena Exposito,bernarda.carlos@example.com,Valencia,2024-06-07,f,,1,1,0,0,23.70,27.69,27.69,2024-12-18,2024-12-18,0,19.0,0,one_time
USR-0280,Cándida Mendez-Lobo,eloísa.reina@example.com,Madrid,2025-04-06,f,,5,5,0,0,174.12,194.07,38.81,2025-04-12,2025-11-27,229,55.4,4,regular
USR-1360,Jaime Valero,rosalía.carrión@example.com,Madrid,2024-10-08,f,,4,4,0,0,106.10,122.06,30.52,2024-11-19,2025-08-30,284,69.8,2,regular
USR-0892,Benigna Olmedo Crespo,dionisio.sainz@example.com,Madrid,2024-01-10,t,2024-01-10,5,5,0,0,180.24,180.24,36.05,2024-05-17,2025-07-07,416,47.2,0,regular
USR-0849,Fernanda Campoy Pera,lina.molina@example.com,Madrid,2024-11-22,f,,3,3,0,0,125.69,137.66,45.89,2025-01-24,2025-06-18,145,71.0,3,regular
USR-0964,Amancio Álvaro,ezequiel.calzada@example.com,Valencia,2025-12-12,f,,6,6,0,0,239.03,262.97,43.83,2025-12-21,2025-12-30,9,56.3,3,power_user
USR-0523,Rodolfo del Iniesta,eliseo.castillo@example.com,Valencia,2024-11-26,f,,2,1,1,1,78.84,86.82,43.41,2025-03-17,2025-03-20,3,49.0,1,regular
USR-0560,Valentín del Catalá,esther.arcos@example.com,Madrid,2025-06-23,t,2025-06-23,1,1,0,0,26.53,26.53,26.53,2025-07-29,2025-07-29,0,70.0,1,one_time
USR-0319,Leopoldo Vazquez Valls,amor.rueda@example.com,Barcelona,2025-10-02,f,,2,1,1,1,95.78,103.76,51.88,2025-10-07,2025-10-26,19,37.0,1,regular
USR-1313,Amelia Corbacho Mulet,úrsula.mayoral@example.com,Madrid,2024-03-30,f,,1,1,0,0,25.62,29.61,29.61,2024-04-23,2024-04-23,0,64.0,1,one_time
USR-0759,Encarnacion Vergara,rodolfo.castell@example.com,Valencia,2024-10-04,f,,3,3,0,0,68.20,80.17,26.72,2025-01-07,2025-11-17,314,51.0,2,regular
USR-0183,Bárbara Felicia Jove Carbonell,carla.álamo@example.com,Madrid,2025-09-01,f,,4,4,0,0,125.02,140.98,35.25,2025-10-14,2025-11-30,47,52.5,1,regular
USR-1422,Ana Sofía Aguado Girón,aitana.corbacho@example.com,Madrid,2025-01-19,f,,6,4,2,2,295.30,319.24,53.21,2025-04-02,2025-09-15,166,50.0,3,power_user
USR-0388,Alexandra Narváez,perlita.estévez@example.com,Madrid,2025-10-23,t,2025-10-23,3,3,0,0,154.38,154.38,51.46,2025-10-30,2025-12-06,37,57.7,1,regular
USR-1197,Filomena Solana Sanjuan,natividad.nevado@example.com,Madrid,2024-05-13,t,2024-05-13,4,4,0,0,94.17,95.66,23.92,2024-05-21,2025-09-18,485,67.0,4,regular
USR-0242,Ana Sofía Aragonés Vara,lisandro.hoz@example.com,Valencia,2024-09-06,f,,5,5,0,0,235.26,255.21,51.04,2025-03-05,2025-11-28,268,56.0,3,regular
USR-0539,Joan Miguel Crespo,hernando.ríos@example.com,Madrid,2024-06-11,f,,6,6,0,0,221.31,245.25,40.88,2024-12-05,2025-07-31,238,59.8,4,power_user
USR-0801,Samuel de Estrada,ainoa.carranza@example.com,Valencia,2025-04-27,f,,5,5,0,0,119.59,139.54,27.91,2025-06-30,2025-12-23,176,51.4,3,regular
USR-1060,Benigna Solera Castillo,perla.pi@example.com,Valencia,2025-02-06,f,,4,4,0,0,100.28,116.24,29.06,2025-04-19,2025-12-07,232,59.3,4,regular
USR-0013,Demetrio Carvajal Jover,graciano.escudero@example.com,Valencia,2025-01-02,f,,1,1,0,0,35.46,39.45,39.45,2025-02-02,2025-02-02,0,41.0,1,one_time
USR-0225,Zaira Vargas Salvador,flora.castrillo@example.com,Madrid,2024-11-15,f,,8,8,0,0,239.00,270.92,33.87,2025-01-18,2025-11-08,294,52.3,4,power_user
USR-0208,Herminia Royo Criado,carolina.niño@example.com,Barcelona,2025-08-29,f,,2,1,1,1,70.11,78.09,39.05,2025-09-09,2025-10-19,40,60.0,1,regular
USR-1350,Sarita Sobrino Díaz,desiderio.arnal@example.com,Madrid,2024-06-16,f,,3,3,0,0,146.74,158.71,52.90,2025-01-31,2025-04-11,70,71.0,2,regular
USR-0081,Pastora Escalona Núñez,ruy.niño@example.com,Barcelona,2024-10-12,f,,1,1,0,0,58.07,62.06,62.06,2025-11-05,2025-11-05,0,71.0,0,one_time
USR-0414,Eva María Cervera Garay,silvestre.salinas@example.com,Valencia,2025-07-07,f,,2,2,0,0,97.00,104.98,52.49,2025-07-11,2025-07-18,7,58.5,0,regular
USR-1522,Jacinto Olmedo-Palomino,nando.cerro@example.com,Valencia,2025-12-04,f,,7,5,2,2,287.21,315.14,45.02,2025-12-06,2025-12-28,22,50.6,3,power_user
USR-0188,Heraclio del Saura,adán.mínguez@example.com,Valencia,2025-10-14,f,,7,7,0,0,252.05,279.98,40.00,2025-10-16,2025-12-21,66,48.0,5,power_user
USR-0733,Rafaela del Ródenas,tere.miguel@example.com,Valencia,2025-06-20,f,,9,9,0,0,331.68,367.59,40.84,2025-07-09,2025-12-30,174,47.9,6,power_user
USR-1458,Aureliano José María Vilalta Sainz,marcelo.feijoo@example.com,Valencia,2024-06-19,t,2024-06-19,9,9,0,0,307.44,308.93,34.33,2024-07-23,2025-11-29,494,50.4,8,power_user
USR-0066,Bartolomé León Marqués Julián,palmira.artigas@example.com,Valencia,2025-08-25,f,,1,1,0,0,67.57,71.56,71.56,2025-12-31,2025-12-31,0,27.0,1,one_time
USR-1275,Graciana Catalá,zaira.arranz@example.com,Valencia,2024-04-05,f,,6,6,0,0,213.38,237.32,39.55,2024-04-21,2025-11-14,572,63.7,4,power_user
USR-0085,Ricardo Valencia Cadenas,tadeo.marquez@example.com,Madrid,2024-06-19,f,,4,4,0,0,154.66,170.62,42.66,2024-08-15,2025-05-13,271,46.3,3,regular
USR-0980,Luisina Cáceres Arteaga,eric.coloma@example.com,Barcelona,2025-08-31,f,,3,3,0,0,127.92,139.89,46.63,2025-10-23,2025-12-09,47,52.3,2,regular
USR-0676,Perla Cayetana Amor Feijoo,amador.campoy@example.com,Valencia,2025-09-21,f,,1,1,0,0,65.22,69.21,69.21,2025-10-22,2025-10-22,0,66.0,1,one_time
USR-0458,Esmeralda Palacios Barriga,modesta.navarrete@example.com,Barcelona,2024-09-18,f,,1,0,1,1,17.75,21.74,21.74,2025-08-26,2025-08-26,0,,0,one_time
USR-1053,Arsenio Bermudez Alcolea,maría teresa.chico@example.com,Madrid,2024-10-26,f,,1,1,0,0,22.30,26.29,26.29,2025-08-28,2025-08-28,0,58.0,0,one_time
USR-0607,Lina Encarna Godoy Márquez,julie.campos@example.com,Valencia,2025-11-03,f,,7,6,1,1,302.56,330.49,47.21,2025-11-09,2025-12-29,50,60.8,4,power_user
USR-1384,Leyre del Corbacho,amílcar.morante@example.com,Madrid,2024-07-06,f,,2,2,0,0,103.38,111.36,55.68,2024-10-05,2025-10-27,387,56.0,1,regular
USR-0565,Obdulia Ródenas Núñez,anita.sureda@example.com,Madrid,2025-11-23,f,,3,3,0,0,103.37,115.34,38.45,2025-11-26,2025-12-30,34,51.3,2,regular
USR-1563,América Monreal-Tomas,adelardo.sales@example.com,Barcelona,2025-02-17,t,2025-02-17,4,3,1,1,161.31,161.31,40.33,2025-02-17,2025-09-09,204,54.7,3,regular
USR-1189,Dionisio Laguna Daza,benigna.andrade@example.com,Madrid,2025-09-09,t,2025-09-09,8,7,1,1,352.44,352.44,44.06,2025-09-20,2025-12-14,85,62.6,6,power_user
USR-0540,Nerea Patiño Fuster,elba.montalbán@example.com,Madrid,2025-01-31,f,,3,3,0,0,136.39,148.36,49.45,2025-03-29,2025-12-04,250,49.3,2,regular
USR-1001,Ovidio Carrión,selena.bueno@example.com,Valencia,2024-09-06,f,,1,1,0,0,25.02,29.01,29.01,2024-12-02,2024-12-02,0,59.0,0,one_time
USR-0310,Ramón Borrego Larrañaga,julieta.noguera@example.com,Barcelona,2025-01-17,f,,4,4,0,0,168.33,184.29,46.07,2025-04-07,2025-10-15,191,46.5,2,regular
USR-1141,Dani Quevedo Vargas,reyes.benitez@example.com,Valencia,2025-01-03,t,2025-01-03,2,1,1,1,100.32,100.32,50.16,2025-07-13,2025-08-12,30,86.0,1,regular
USR-0654,Osvaldo del Suárez,leandro.larrea@example.com,Madrid,2024-03-07,f,,5,4,1,1,207.09,227.04,45.41,2024-05-05,2025-10-03,516,49.3,3,regular
USR-0824,Coral Farré-Cases,chema.benet@example.com,Madrid,2025-07-06,t,2025-07-06,4,4,0,0,186.97,186.97,46.74,2025-09-02,2025-11-21,80,56.5,2,regular
USR-1490,Aristides Marín,pascual.ferreras@example.com,Madrid,2024-02-25,f,,2,2,0,0,90.93,98.91,49.46,2025-08-09,2025-09-13,35,44.0,0,regular
USR-0627,Pascual Teobaldo Jáuregui Gomez,otilia.albero@example.com,Valencia,2024-04-15,t,2024-04-15,3,3,0,0,107.11,108.60,36.20,2024-05-04,2025-12-30,605,46.0,0,regular
USR-0170,Lázaro Manuel Bermejo,fabio.roca@example.com,Barcelona,2025-11-19,f,,2,1,1,1,112.10,120.08,60.04,2025-11-25,2025-11-26,1,65.0,1,regular
USR-1069,Elpidio Cuervo Ortiz,baltasar.ripoll@example.com,Madrid,2024-03-05,f,,2,1,1,1,139.47,147.45,73.73,2025-03-15,2025-10-12,211,53.0,0,regular
USR-1434,Fito Parejo,danilo.montalbán@example.com,Barcelona,2024-10-16,t,2024-10-16,5,5,0,0,226.96,226.96,45.39,2024-11-25,2025-11-01,341,45.6,4,regular
USR-1528,Ricardo Boada Cabañas,nazaret.cases@example.com,Valencia,2025-03-03,f,,1,1,0,0,22.89,26.88,26.88,2025-04-24,2025-04-24,0,40.0,1,one_time
USR-1045,Ulises Mata-Pina,modesto.vázquez@example.com,Barcelona,2025-03-25,f,,1,1,0,0,44.14,48.13,48.13,2025-04-12,2025-04-12,0,27.0,1,one_time
USR-0096,Olga Céspedes Boada,ágata.pereira@example.com,Barcelona,2024-03-23,f,,2,1,1,1,70.44,78.42,39.21,2025-09-17,2025-12-09,83,41.0,0,regular
USR-1419,Plácido Hervia Moraleda,marino.losa@example.com,Barcelona,2024-05-14,t,2024-05-14,1,1,0,0,45.81,45.81,45.81,2025-12-07,2025-12-07,0,50.0,1,one_time
USR-0198,Melchor Salom,benito.montalbán@example.com,Valencia,2025-12-13,t,2025-12-13,3,3,0,0,116.02,116.02,38.67,2025-12-21,2025-12-31,10,57.7,2,regular
USR-0255,Manola Lasa-Bayona,loreto.llobet@example.com,Valencia,2025-08-18,f,,3,3,0,0,82.51,94.48,31.49,2025-08-19,2025-12-13,116,65.7,1,regular
USR-0866,Ruperta Cabrera,ovidio.quintanilla@example.com,Madrid,2024-04-30,f,,3,3,0,0,136.74,148.71,49.57,2024-07-27,2025-12-25,516,61.0,2,regular
USR-0895,Vera Bautista-Marín,amor.sanjuan@example.com,Barcelona,2025-11-06,f,,5,5,0,0,206.83,226.78,45.36,2025-11-27,2025-12-15,18,69.4,5,regular
USR-0088,Candelas Felicidad Aznar Bermudez,xavier.guijarro@example.com,Madrid,2024-09-28,f,,5,4,1,1,205.28,225.23,45.05,2025-04-25,2025-12-10,229,49.5,3,regular
USR-0873,Ernesto Galindo-Villaverde,sigfrido.moraleda@example.com,Valencia,2024-04-10,f,,4,4,0,0,171.09,187.05,46.76,2024-04-16,2025-10-06,538,52.5,4,regular
USR-1052,Viviana Manrique Puerta,eulalia.bilbao@example.com,Valencia,2025-07-05,t,2025-07-05,2,2,0,0,79.00,80.49,40.25,2025-07-07,2025-09-22,77,65.5,1,regular
USR-1212,Maite Ferrer Rojas,eufemia.castañeda@example.com,Madrid,2025-05-05,t,2025-05-05,2,2,0,0,34.20,35.69,17.85,2025-05-21,2025-06-29,39,35.5,1,regular
USR-1450,Marco Roselló Hernando,gilberto.cabello@example.com,Barcelona,2024-02-16,t,2024-02-16,3,3,0,0,127.98,129.47,43.16,2024-04-05,2025-12-17,621,50.3,2,regular
USR-0944,Constanza Luís Estevez,florencia.amor@example.com,Barcelona,2024-04-01,f,,5,5,0,0,150.86,170.81,34.16,2024-04-28,2025-12-31,612,49.2,5,regular
USR-1292,Saturnino Ríos Franch,petrona.valenzuela@example.com,Madrid,2025-01-31,t,2025-01-31,5,4,1,1,151.36,155.83,31.17,2025-03-11,2025-10-28,231,38.5,4,regular
USR-0597,Carmela Garay Rocamora,adelardo.tormo@example.com,Barcelona,2024-05-27,f,,4,4,0,0,164.65,180.61,45.15,2024-07-30,2025-10-24,451,78.3,4,regular
USR-0374,Guadalupe Iniesta,nadia.mínguez@example.com,Madrid,2025-08-24,f,,2,1,1,1,27.80,35.78,17.89,2025-10-08,2025-12-17,70,61.0,1,regular
USR-0742,Jonatan Barón-Pagès,sabas.merino@example.com,Madrid,2025-05-04,f,,1,1,0,0,41.73,45.72,45.72,2025-05-27,2025-05-27,0,47.0,1,one_time
USR-0503,Gilberto del Lorenzo,hermenegildo.luz@example.com,Valencia,2024-03-20,f,,2,2,0,0,83.52,91.50,45.75,2025-05-12,2025-12-19,221,52.0,2,regular
USR-1266,Félix Vázquez-Mosquera,ulises.barberá@example.com,Madrid,2025-03-05,f,,2,2,0,0,99.48,107.46,53.73,2025-06-11,2025-07-03,22,48.0,1,regular
USR-0079,Narcisa Sarmiento Jaume,liliana.arrieta@example.com,Valencia,2024-09-11,t,2024-09-11,2,2,0,0,67.87,67.87,33.94,2025-06-28,2025-10-07,101,48.0,1,regular
USR-0768,Martin Beltrán Manrique,evelia.heras@example.com,Madrid,2025-05-03,f,,5,5,0,0,150.55,170.50,34.10,2025-06-03,2025-12-30,210,71.2,3,regular
USR-0532,Jose Ignacio Fonseca Salmerón,brunilda.pablo@example.com,Valencia,2024-02-12,f,,1,1,0,0,58.50,62.49,62.49,2024-07-19,2024-07-19,0,46.0,0,one_time
USR-0940,Javi Cid-Llopis,teresita.garmendia@example.com,Madrid,2024-11-11,f,,3,2,1,1,94.52,106.49,35.50,2024-12-14,2025-12-29,380,60.5,1,regular
USR-1167,Isabel Macarena Ordóñez Barragán,blas.aragón@example.com,Valencia,2025-01-20,f,,5,5,0,0,169.42,189.37,37.87,2025-09-13,2025-12-28,106,44.8,3,regular
USR-1062,Susana Pascual Urrutia,dulce.bueno@example.com,Valencia,2025-01-19,f,,2,2,0,0,70.67,78.65,39.33,2025-01-23,2025-04-20,87,47.0,2,regular
USR-1162,Prudencio Amo Pera,etelvina.mateo@example.com,Barcelona,2025-07-13,f,,4,4,0,0,172.57,188.53,47.13,2025-09-02,2025-12-14,103,54.3,2,regular
USR-0956,Fabio Briones Cabo,manola.sevillano@example.com,Barcelona,2024-07-19,f,,5,5,0,0,222.18,242.13,48.43,2024-07-23,2025-11-17,482,44.6,3,regular
USR-1187,Calixta Tamayo Ballesteros,concha.duarte@example.com,Valencia,2024-05-02,t,2024-05-02,3,3,0,0,71.50,74.48,24.83,2024-07-19,2025-10-16,454,68.3,2,regular
USR-0748,Alberto Reina Campillo,luisina.espinosa@example.com,Madrid,2024-08-18,f,,3,3,0,0,141.26,153.23,51.08,2024-09-17,2025-08-19,336,56.0,2,regular
USR-0882,Evaristo Agustín Talavera,leonel.pombo@example.com,Madrid,2024-12-11,f,,3,3,0,0,135.51,147.48,49.16,2025-07-09,2025-08-25,47,52.3,2,regular
USR-0147,María Luisa Menendez-Luna,eliseo.donaire@example.com,Madrid,2024-12-19,f,,4,4,0,0,167.27,183.23,45.81,2025-03-21,2025-10-02,195,62.3,3,regular
USR-1039,Tiburcio Benjamín Moles Mínguez,guadalupe.morante@example.com,Valencia,2024-04-26,f,,3,2,1,1,111.79,123.76,41.25,2024-10-01,2025-07-12,284,61.0,0,regular
USR-0970,Martín Llorens,carmela.lago@example.com,Madrid,2025-12-26,t,2025-12-26,3,3,0,0,112.04,112.04,37.35,2025-12-27,2025-12-28,1,63.7,3,regular
USR-0557,Fidela Fiol Leal,isaura.rodrigo@example.com,Barcelona,2025-05-12,t,2025-05-12,3,2,1,1,139.98,139.98,46.66,2025-05-24,2025-09-09,108,54.0,2,regular
USR-0235,Ciriaco Curro Mínguez Ribes,andrés.moya@example.com,Madrid,2025-10-12,f,,2,2,0,0,103.50,111.48,55.74,2025-11-23,2025-12-22,29,74.0,2,regular
USR-0991,Perla Moliner,demetrio.verdú@example.com,Madrid,2024-12-19,f,,4,4,0,0,179.44,195.40,48.85,2025-02-22,2025-12-26,307,60.5,3,regular
USR-1250,Leoncio de Peiró,obdulia.company@example.com,Valencia,2024-12-31,t,2024-12-31,2,1,1,1,95.85,95.85,47.93,2025-02-09,2025-07-07,148,46.0,0,regular
USR-1254,Saturnino Balaguer-Trillo,felisa.marti@example.com,Valencia,2025-02-04,f,,4,4,0,0,174.72,190.68,47.67,2025-06-09,2025-09-10,93,51.8,3,regular
USR-0171,Jennifer Moliner Vallejo,isidoro.revilla@example.com,Barcelona,2024-05-30,t,2024-05-30,6,5,1,1,224.34,225.83,37.64,2024-09-24,2025-10-02,373,51.4,2,power_user
USR-1201,Loreto Casares Cuesta,inocencio.nicolás@example.com,Madrid,2024-07-21,f,,4,3,1,1,115.70,131.66,32.92,2024-10-13,2025-04-17,186,68.3,3,regular
USR-0054,Paulino Pastor Bonilla,lázaro.olivé@example.com,Madrid,2024-01-20,t,2024-01-20,5,5,0,0,221.36,222.85,44.57,2024-03-09,2025-09-22,562,63.6,4,regular
USR-0815,María Dolores Lledó Peláez,bernardo.pereira@example.com,Barcelona,2024-01-23,f,,4,4,0,0,180.67,196.63,49.16,2024-03-05,2025-09-16,560,78.3,3,regular
USR-0716,Natanael Lopez Arnaiz,flavio.alcaraz@example.com,Madrid,2025-01-17,f,,1,1,0,0,69.34,73.33,73.33,2025-05-17,2025-05-17,0,81.0,1,one_time
USR-1104,Pancho Marcos Otero,manola.botella@example.com,Madrid,2025-09-06,f,,3,3,0,0,139.20,151.17,50.39,2025-09-10,2025-11-24,75,70.7,2,regular
USR-1462,Samuel Cornelio Valbuena Álamo,jose antonio.morante@example.com,Madrid,2025-03-24,t,2025-03-24,2,2,0,0,76.74,78.23,39.12,2025-04-16,2025-05-14,28,40.0,1,regular
USR-0771,Ismael Vicente Leon Ferrán,eusebia.valbuena@example.com,Barcelona,2025-07-01,f,,3,2,1,1,133.20,145.17,48.39,2025-11-07,2025-12-25,48,49.0,2,regular
USR-0773,Inés Martín Abad,jose ignacio.segovia@example.com,Madrid,2024-02-07,f,,3,2,1,1,109.80,121.77,40.59,2024-06-19,2025-09-29,467,57.5,1,regular
USR-0001,Encarna Seco Murcia,bruno.viñas@example.com,Valencia,2025-10-16,t,2025-10-16,2,2,0,0,64.75,64.75,32.38,2025-10-23,2025-11-12,20,73.0,2,regular
USR-1152,Aníbal Alcázar Jódar,cesar.crespi@example.com,Valencia,2025-08-08,f,,1,1,0,0,21.58,25.57,25.57,2025-12-06,2025-12-06,0,59.0,1,one_time
USR-0913,Édgar Luis Ángel Donaire Arrieta,sosimo.cobos@example.com,Valencia,2025-10-22,f,,7,7,0,0,241.86,269.79,38.54,2025-11-01,2025-12-25,54,69.0,5,power_user
USR-0541,Edgardo Gargallo-Guerra,gisela.vega@example.com,Valencia,2025-11-26,f,,2,2,0,0,83.16,91.14,45.57,2025-11-26,2025-12-29,33,57.0,2,regular
USR-0097,Leocadia Perez,isabela.ruano@example.com,Barcelona,2025-09-01,t,2025-09-01,5,5,0,0,180.15,180.15,36.03,2025-10-01,2025-11-30,60,59.8,3,regular
USR-0130,Lucía Amores Velázquez,teo.olivares@example.com,Valencia,2025-02-20,f,,3,3,0,0,146.89,158.86,52.95,2025-03-25,2025-10-07,196,56.7,3,regular
USR-0175,Fausto Sarmiento Posada,iker.domínguez@example.com,Barcelona,2025-01-28,f,,1,1,0,0,65.85,69.84,69.84,2025-02-18,2025-02-18,0,28.0,0,one_time
USR-0754,Lupe de Castañeda,flavia.soler@example.com,Barcelona,2024-12-19,f,,1,1,0,0,18.68,22.67,22.67,2025-01-15,2025-01-15,0,59.0,1,one_time
USR-1372,Aurelia Arenas Gilabert,hugo.escalona@example.com,Valencia,2025-02-17,f,,2,1,1,1,53.38,61.36,30.68,2025-03-03,2025-07-23,142,51.0,1,regular
USR-1307,Vinicio Suarez Montserrat,albina.gimenez@example.com,Barcelona,2024-06-26,f,,2,2,0,0,119.25,127.23,63.62,2024-07-26,2025-12-06,498,40.0,2,regular
USR-1142,Juanita Leiva Vidal,benigna.pinilla@example.com,Madrid,2024-06-19,f,,4,3,1,1,153.46,169.42,42.36,2024-11-15,2025-09-17,306,63.3,3,regular
USR-0863,Plinio Montaña Muñoz,segismundo.vazquez@example.com,Madrid,2024-08-01,f,,4,4,0,0,176.95,192.91,48.23,2024-12-06,2025-12-16,375,62.5,3,regular
USR-0045,Lázaro Zamora Zapata,martin.perea@example.com,Madrid,2025-11-29,f,,4,3,1,1,167.22,183.18,45.80,2025-12-05,2025-12-27,22,55.3,2,regular
USR-1170,Eugenia Valenzuela-Mariño,verónica.cabanillas@example.com,Barcelona,2024-05-25,f,,1,0,1,1,18.09,22.08,22.08,2025-09-04,2025-09-04,0,,0,one_time
USR-0934,Adelardo Hernández Bautista,julieta.zaragoza@example.com,Barcelona,2025-08-22,f,,2,2,0,0,53.18,61.16,30.58,2025-09-25,2025-11-16,52,72.0,2,regular
USR-0710,Buenaventura Río-Burgos,máxima.valentín@example.com,Valencia,2024-02-16,f,,2,2,0,0,64.30,72.28,36.14,2024-07-19,2025-01-14,179,53.0,1,regular
USR-1025,Eloísa de Pol,cruz.zaragoza@example.com,Barcelona,2025-12-11,f,,7,7,0,0,342.14,370.07,52.87,2025-12-14,2025-12-31,17,66.4,5,power_user
USR-1159,Edelmira Bustos Lara,constanza.donoso@example.com,Valencia,2025-07-31,f,,5,5,0,0,286.26,306.21,61.24,2025-08-12,2025-12-30,140,74.0,4,regular
USR-0774,Guiomar Benavides-Lloret,dionisio.alegria@example.com,Valencia,2025-05-22,t,2025-05-22,3,2,1,1,163.03,163.03,54.34,2025-06-11,2025-12-26,198,37.5,1,regular
USR-1135,Josué Vidal Murillo,sandalio.menendez@example.com,Barcelona,2024-09-22,t,2024-09-22,3,2,1,1,95.79,97.28,32.43,2024-12-23,2025-09-11,262,52.5,2,regular
USR-1279,Soraya del Casanovas,sandra.pedrosa@example.com,Madrid,2024-07-29,f,,3,3,0,0,136.05,148.02,49.34,2024-10-20,2025-08-17,301,53.3,2,regular
USR-0029,Nicanor Echevarría,amor.barbero@example.com,Barcelona,2024-11-28,f,,5,5,0,0,208.81,228.76,45.75,2025-03-12,2025-10-06,208,54.2,4,regular
USR-0276,Merche del Artigas,erasmo.seco@example.com,Barcelona,2025-07-30,f,,2,2,0,0,60.71,68.69,34.35,2025-09-11,2025-10-25,44,80.0,2,regular
USR-1009,Toño Chico Gordillo,paz.valle@example.com,Barcelona,2025-12-21,f,,6,6,0,0,201.30,225.24,37.54,2025-12-22,2025-12-31,9,48.7,6,power_user
USR-0584,Diego Riba,susana.fabregat@example.com,Valencia,2024-04-11,f,,1,1,0,0,51.83,55.82,55.82,2024-09-27,2024-09-27,0,65.0,1,one_time
USR-0645,Raúl Aguado-Carreño,samu.molins@example.com,Barcelona,2024-04-26,t,2024-04-26,1,1,0,0,41.06,41.06,41.06,2024-12-02,2024-12-02,0,62.0,1,one_time
USR-1289,Raúl Roldan Llorente,dionisia.sevillano@example.com,Madrid,2025-04-29,f,,6,6,0,0,258.06,282.00,47.00,2025-05-15,2025-12-15,214,58.7,5,power_user
USR-0553,Emiliano Orozco,leonel.capdevila@example.com,Barcelona,2025-12-02,f,,3,3,0,0,149.29,161.26,53.75,2025-12-05,2025-12-13,8,59.3,3,regular
USR-0888,Violeta Rico-Larrea,prudencia.francisco@example.com,Barcelona,2025-08-31,f,,1,0,1,1,62.35,66.34,66.34,2025-11-03,2025-11-03,0,,0,one_time
USR-0393,Dionisio Gilabert Folch,roque.crespi@example.com,Madrid,2025-01-09,f,,3,3,0,0,129.65,141.62,47.21,2025-07-01,2025-12-18,170,68.0,2,regular
USR-1018,Adrián de Morera,josefina.arrieta@example.com,Valencia,2024-10-31,f,,6,6,0,0,300.33,324.27,54.05,2024-11-27,2025-11-28,366,52.2,3,power_user
USR-0320,Hernando Torralba,macarena.bayo@example.com,Barcelona,2024-07-27,f,,2,2,0,0,110.72,118.70,59.35,2024-08-18,2024-12-28,132,107.5,2,regular
USR-0925,Paz Almansa-Manuel,laura.martin@example.com,Valencia,2024-12-05,f,,4,4,0,0,158.45,174.41,43.60,2024-12-16,2025-09-06,264,63.0,3,regular
USR-0990,José Ángel Barbero Guillén,purificación.cortina@example.com,Barcelona,2025-08-25,f,,3,3,0,0,131.10,143.07,47.69,2025-09-28,2025-10-21,23,51.7,1,regular
USR-1364,Mariana de Alegre,manola.valero@example.com,Valencia,2024-01-08,f,,5,5,0,0,171.01,190.96,38.19,2024-01-08,2025-08-28,598,62.4,3,regular
USR-0507,María Ángeles Morata,albert.cámara@example.com,Valencia,2024-06-24,f,,1,1,0,0,55.50,59.49,59.49,2025-11-18,2025-11-18,0,33.0,1,one_time
USR-0701,Salvador Quesada-Blanca,josé.ruiz@example.com,Madrid,2025-05-25,f,,5,5,0,0,171.29,191.24,38.25,2025-05-26,2025-09-21,118,54.0,3,regular
USR-1146,Catalina Suarez Cabello,jesusa.pavón@example.com,Madrid,2024-09-07,t,2024-09-07,3,3,0,0,96.40,97.89,32.63,2024-10-18,2025-02-28,133,57.0,1,regular
USR-0752,Ana Belén Coloma Antúnez,eli.belda@example.com,Valencia,2024-10-07,f,,5,5,0,0,168.21,188.16,37.63,2025-01-03,2025-07-07,185,50.6,5,regular
USR-1063,Bernardo Blanca Cabrera,porfirio.esteban@example.com,Valencia,2024-04-05,f,,1,0,1,1,48.64,52.63,52.63,2025-03-02,2025-03-02,0,,0,one_time
USR-1318,Clemente Segarra Camino,florencio.jordán@example.com,Valencia,2024-05-31,f,,1,1,0,0,67.03,71.02,71.02,2025-07-13,2025-07-13,0,32.0,1,one_time
USR-0221,Teresa Salamanca Moll,victoria.escolano@example.com,Madrid,2024-08-11,f,,2,2,0,0,83.93,91.91,45.96,2024-12-14,2025-06-22,190,72.0,1,regular
USR-1570,Elena Tomás Ribera,benigno.vilalta@example.com,Madrid,2024-02-10,f,,2,2,0,0,110.36,118.34,59.17,2024-03-03,2024-06-24,113,39.5,0,regular
USR-0379,Quique León Gálvez,josé maría.bonilla@example.com,Valencia,2024-10-29,t,2024-10-29,1,1,0,0,65.64,65.64,65.64,2024-11-25,2024-11-25,0,54.0,0,one_time
USR-0201,Cipriano Parra-Pi,rubén.torrecilla@example.com,Valencia,2025-07-05,f,,3,3,0,0,133.04,145.01,48.34,2025-09-07,2025-12-18,102,67.7,1,regular
