user_id,full_name,email,city,signup_date,is_subscriber,subscription_start_date
USR-1160,Tecla Amada Bayón Campo,eulalia.isern@example.com,Madrid,2025-09-29,True,2025-09-29
USR-1161,Victorino Iriarte Mora,aníbal.noriega@example.com,Barcelona,2025-08-28,False,
USR-1162,Prudencio Amo Pera,etelvina.mateo@example.com,Barcelona,2025-07-13,False,
USR-1163,Santos Peinado,leandro.sanabria@example.com,Madrid,2024-06-03,True,2024-06-03
USR-1164,Chuy Aznar Huguet,almudena.gisbert@example.com,Madrid,2024-01-25,True,2024-01-25
USR-1165,Ezequiel Jose Ignacio Arnau Antón,hilario.moll@example.com,Barcelona,2025-10-13,False,
USR-1166,Brígida Codina Ledesma,armida.cabello@example.com,Valencia,2024-12-09,True,2024-12-09
USR-1167,Isabel Macarena Ordóñez Barragán,blas.aragón@example.com,Valencia,2025-01-20,False,
USR-1168,Alejandra Aliaga Montero,fulgencio.carballo@example.com,Valencia,2024-11-10,True,2024-11-10
USR-1169,Alma Mínguez Cuadrado,samu.vall@example.com,Barcelona,2024-08-31,False,
USR-1170,Eugenia Valenzuela-Mariño,verónica.cabanillas@example.com,Barcelona,2024-05-25,False,
USR-1171,Édgar Benavente Expósito,victor manuel.borrás@example.com,Valencia,2024-02-14,False,
USR-1172,Purificación Pomares Alvarez,rufino.iglesia@example.com,Madrid,2025-02-26,False,
USR-1173,Elba Pagès Batalla,leocadio.torrecilla@example.com,Barcelona,2025-04-14,False,
USR-1174,María Fernanda Vilaplana Camps,ana sofía.esteve@example.com,Barcelona,2025-08-17,True,2025-08-17
USR-1175,Primitivo Talavera,adelaida.quintanilla@example.com,Barcelona,2025-10-14,False,
USR-1176,David Roda Pina,maite.menéndez@example.com,Madrid,2025-08-29,False,
USR-1177,Regina Rosselló-Gámez,jose miguel.díez@example.com,Barcelona,2025-06-11,False,
USR-1178,Ester Arranz Montserrat,zaira.fuster@example.com,Madrid,2024-10-25,False,
USR-1179,Úrsula Berrocal-García,modesto.company@example.com,Valencia,2025-02-06,False,
USR-1180,Reyes Candelario Angulo Planas,calixta.cabrera@example.com,Madrid,2024-11-30,False,
USR-1181,Bibiana de Cortina,amparo.castejón@example.com,Barcelona,2024-08-27,True,2024-08-27
USR-1182,Eutropio Moles Guitart,lorenza.sebastián@example.com,Valencia,2024-05-19,False,
USR-1183,Felicidad Santamaria,cayetano.andrés@example.com,Barcelona,2024-04-21,True,2024-04-21
USR-1184,Narciso Nando Escudero Trujillo,florencio.prats@example.com,Madrid,2025-04-05,False,
USR-1185,Tomasa Nogueira,jordi.salinas@example.com,Barcelona,2024-05-03,False,
USR-1186,Hortensia Coronado-Alba,lucía.bauzà@example.com,Madrid,2025-04-07,False,
USR-1187,Calixta Tamayo Ballesteros,concha.duarte@example.com,Valencia,2024-05-02,True,2024-05-02
USR-1188,Consuela Luís Valenzuela,maricela.miranda@example.com,Valencia,2024-11-07,False,
USR-1189,Dionisio Laguna Daza,benigna.andrade@example.com,Madrid,2025-09-09,True,2025-09-09
USR-1190,Maribel Morillo Tapia,cayetana.corominas@example.com,Barcelona,2024-05-31,True,2024-05-31
USR-1191,Rafael de Rosales,celia.acosta@example.com,Barcelona,2024-12-30,False,
USR-1192,Lourdes Ruth Echevarría Bas,santiago.iñiguez@example.com,Barcelona,2025-11-24,False,
USR-1193,Gertrudis Segovia-Arévalo,zoraida.abad@example.com,Madrid,2024-02-01,False,
USR-1194,Cirino Ferrera Canales,marcos.zamorano@example.com,Barcelona,2025-07-23,False,
USR-1195,Felicia Agudo Alcolea,salud.mata@example.com,Barcelona,2024-04-06,False,
USR-1196,Domingo Giménez Niño,juan antonio.castilla@example.com,Barcelona,2024-05-04,True,2024-05-04
USR-1197,Filomena Solana Sanjuan,natividad.nevado@example.com,Madrid,2024-05-13,True,2024-05-13
USR-1198,Sosimo Juárez-Pacheco,ramona.solé@example.com,Valencia,2025-01-16,False,
USR-1199,Eli Bauzà Crespi,carmen.abascal@example.com,Madrid,2024-03-27,False,
USR-1200,Fermín Pacheco Blasco,hernando.bermudez@example.com,Barcelona,2024-03-17,True,2024-03-17
USR-1201,Loreto Casares Cuesta,inocencio.nicolás@example.com,Madrid,2024-07-21,False,
USR-1202,Feliciano Sancho Cabeza Bartolomé,zaida.aramburu@example.com,Madrid,2024-05-11,True,2024-05-11
USR-1203,Edmundo Romeu Lorenzo,soledad.arce@example.com,Madrid,2024-05-05,True,2024-05-05
USR-1204,Ágata Navarrete Figueroa,soledad.diez@example.com,Valencia,2024-02-21,True,2024-02-21
USR-1205,Ale Acuña Cañete,edu.esteve@example.com,Madrid,2025-03-19,False,
USR-1206,Olegario Jaén Gálvez,adrián.durán@example.com,Valencia,2025-05-23,True,2025-05-23
USR-1207,Florencia Pablo,wálter.barriga@example.com,Barcelona,2025-03-12,True,2025-03-12
USR-1208,Geraldo Marin Guijarro,antonia.rocha@example.com,Madrid,2024-07-10,False,
USR-1209,Mar Ropero Abril,benito.bejarano@example.com,Valencia,2024-06-01,True,2024-06-01
USR-1210,Noelia Recio Fiol,martin.lillo@example.com,Madrid,2025-09-23,True,2025-09-18
USR-1211,Marisa Rueda Jara,anna.alonso@example.com,Valencia,2025-05-25,False,
USR-1212,Maite Ferrer Rojas,eufemia.castañeda@example.com,Madrid,2025-05-05,True,2025-05-05
USR-1213,Evelia de Gomez,angelino.ortega@example.com,Barcelona,2025-01-27,True,2025-01-27
USR-1214,Caridad Cózar-Aller,inés.molins@example.com,Valencia,2025-10-20,False,
USR-1215,Catalina Valdés Hoyos,magdalena.diéguez@example.com,Valencia,2024-09-12,False,
USR-1216,Candelaria Valls,luisina.mariño@example.com,Valencia,2024-01-20,False,
USR-1217,Graciana Redondo Pinto,leandro.bravo@example.com,Madrid,2025-01-02,False,
USR-1218,Conrado Cantero Marco,elodia.linares@example.com,Valencia,2024-12-18,False,
USR-1219,Felipe Borja-Márquez,maximino.verdú@example.com,Barcelona,2024-11-25,False,
USR-1220,Candelas del Berrocal,ceferino.quintero@example.com,Barcelona,2024-01-27,False,
USR-1221,Apolonia Ani Ibáñez Girona,camilo.vaquero@example.com,Madrid,2024-01-31,False,
USR-1222,Constanza Bauzà Marcos,elena.julián@example.com,Madrid,2024-02-29,False,
USR-1223,Susanita de Madrid,consuela.viña@example.com,Valencia,2025-06-26,False,
USR-1224,Poncio Oller Portero,epifanio.feliu@example.com,Barcelona,2024-08-26,False,
USR-1225,Fito Valero Hernando,leandro.lasa@example.com,Madrid,2024-09-10,False,
USR-1226,Leire Arjona Cueto,fernando.antón@example.com,Valencia,2025-06-30,False,
USR-1227,Patricia Briones Ripoll,tadeo.sandoval@example.com,Barcelona,2025-04-17,False,
USR-1228,Eloy Oliver Gonzalo,ascensión.gonzález@example.com,Madrid,2025-08-12,False,
USR-1229,Timoteo Gutierrez Carpio,salud.oliver@example.com,Barcelona,2024-12-29,False,
USR-1230,Leticia Arjona,anastasia.cervantes@example.com,Madrid,2024-06-29,True,2024-06-29
USR-1231,Fabricio Lucena Iglesias,emilia.vicente@example.com,Valencia,2025-12-15,False,
USR-1232,Esperanza Verdú Esteban,laura.donoso@example.com,Madrid,2024-01-29,False,
USR-1233,Celso Artigas Amat,bárbara.juliá@example.com,Valencia,2025-08-04,False,
USR-1234,Paola España Cámara,luisa.palacio@example.com,Madrid,2024-07-11,False,
USR-1235,Cristian Pancho Lozano Echevarría,perla.carro@example.com,Madrid,2025-07-09,False,
USR-1236,Samuel Olivé Pelayo,gervasio.calatayud@example.com,Barcelona,2024-02-08,True,2024-02-08
USR-1237,Ciriaco Montalbán Agustín,julio césar.bastida@example.com,Valencia,2025-09-08,True,2025-09-08
USR-1238,Angelino del Gelabert,zaida.franco@example.com,Valencia,2025-05-04,True,2025-05-04
USR-1239,Alex Mur Almansa,isa.benavente@example.com,Madrid,2024-07-25,False,
USR-1240,Liliana de Suarez,pepito.acosta@example.com,Madrid,2024-06-30,False,
USR-1241,Visitación Mata Lozano,gabriela.garriga@example.com,Valencia,2024-03-01,True,2024-03-01
USR-1242,Carina Olivera Lobato,carmina.lloret@example.com,Barcelona,2025-12-22,False,
USR-1243,Inés Pi,javiera.llano@example.com,Barcelona,2025-06-22,False,
USR-1244,Guiomar Casal Cerezo,demetrio.luque@example.com,Valencia,2025-01-17,False,
USR-1245,Gervasio del Lago,calixta.gonzalez@example.com,Madrid,2025-02-09,False,
USR-1246,Marcio Ruben Barreda Bueno,daniela.talavera@example.com,Barcelona,2024-11-05,False,
USR-1247,Fernando Noé Montero Crespo,miguel ángel.blanco@example.com,Madrid,2025-03-23,False,
USR-1248,Bonifacio Arjona Miguel,toribio.vidal@example.com,Valencia,2025-10-26,False,
USR-1249,Lorenzo Sebastián Castell Gascón,goyo.arenas@example.com,Valencia,2025-07-29,False,
USR-1250,Leoncio de Peiró,obdulia.company@example.com,Valencia,2024-12-31,True,2024-12-31
USR-1251,Salomón Zaragoza Porcel,camila.pedrosa@example.com,Valencia,2024-06-28,False,
USR-1252,Julie Vega Amo,graciana.bastida@example.com,Barcelona,2025-12-06,False,
USR-1253,Moisés del Redondo,jacobo.salinas@example.com,Valencia,2024-01-02,False,
USR-1254,Saturnino Balaguer-Trillo,felisa.marti@example.com,Valencia,2025-02-04,False,
USR-1255,Alba del Bastida,ofelia.cadenas@example.com,Madrid,2024-02-03,True,2024-02-03
USR-1256,Ana Belén de Vazquez,cándida.tomás@example.com,Valencia,2025-09-18,True,2025-09-18
USR-1257,Omar Llorens Cañas,edu.company@example.com,Barcelona,2024-04-16,False,
USR-1258,Soledad Almudena Vázquez Gimeno,jose ramón.carranza@example.com,Barcelona,2024-12-05,False,
USR-1259,Dulce Ayala Lamas,ignacio.ros@example.com,Barcelona,2024-12-21,False,
USR-1260,Norberto Barral Gallego,dafne.cortés@example.com,Barcelona,2025-10-13,False,
USR-1261,Lucho de Menendez,jessica.iriarte@example.com,Valencia,2025-12-26,False,
USR-1262,Dani de Torrents,emelina.esteban@example.com,Madrid,2024-12-09,False,
USR-1263,Virginia María Fernanda Alemán Valbuena,celestino.ruano@example.com,Barcelona,2024-08-02,True,2024-08-02
USR-1264,Adelaida del Dueñas,catalina.sebastián@example.com,Barcelona,2024-12-24,False,
USR-1265,Gregorio Leiva Rodriguez,adoración.porras@example.com,Madrid,2024-01-02,True,2024-01-02
USR-1266,Félix Vázquez-Mosquera,ulises.barberá@example.com,Madrid,2025-03-05,False,
USR-1267,Aurora Saura López,mercedes.orozco@example.com,Madrid,2025-05-19,False,
USR-1268,Nuria Frías Higueras,heliodoro.carrillo@example.com,Madrid,2025-07-13,False,
USR-1269,Danilo de Segovia,donato.calvet@example.com,Valencia,2025-08-14,False,
USR-1270,Eleuterio Pedrero Marcos,edelmiro.carranza@example.com,Barcelona,2024-08-18,True,2024-08-18
USR-1271,Jose Carlos Cerdá Soto,silvio.pombo@example.com,Madrid,2024-02-04,False,
USR-1272,Almudena Martorell Torralba,teresa.villaverde@example.com,Barcelona,2024-09-24,False,
USR-1273,Joan Parejo Gisbert,cebrián.bernad@example.com,Madrid,2024-12-16,True,2024-12-16
USR-1274,Ruth Tamayo Sans,tania.talavera@example.com,Valencia,2024-06-13,False,
USR-1275,Graciana Catalá,zaira.arranz@example.com,Valencia,2024-04-05,False,
USR-1276,Jose Luis Múgica Arranz,daniela.morán@example.com,Madrid,2025-05-09,False,
USR-1277,Galo Tristán Albero Guzmán,joaquina.franch@example.com,Madrid,2025-10-31,True,2025-10-31
USR-1278,Glauco Vilar Vicente,eligio.mesa@example.com,Madrid,2024-06-09,True,2024-06-09
USR-1279,Soraya del Casanovas,sandra.pedrosa@example.com,Madrid,2024-07-29,False,
USR-1280,Evelia Lopez Colomer,benito.cuadrado@example.com,Valencia,2025-12-14,False,
USR-1281,Noé Moraleda,cándida.larrea@example.com,Madrid,2025-07-07,False,
USR-1282,Jose Manuel Almagro Comas,martín.peñalver@example.com,Barcelona,2024-10-31,True,2024-10-31
USR-1283,Almudena Gomila Tolosa,maría carmen.heras@example.com,Madrid,2025-02-06,False,
USR-1284,Tadeo Pavón Alcolea,victoria.sebastián@example.com,Barcelona,2024-06-06,True,2024-06-06
USR-1285,Amílcar Pancho Cantón Paniagua,valentín.reguera@example.com,Valencia,2025-03-13,True,2025-03-13
USR-1286,Moisés Navarro,javiera.sotelo@example.com,Barcelona,2025-10-02,False,
USR-1287,Amador Barberá Uriarte,édgar.mas@example.com,Barcelona,2024-04-09,True,2024-04-09
USR-1288,Rufina Peralta Narváez,curro.marin@example.com,Barcelona,2025-10-15,False,
USR-1289,Raúl Roldan Llorente,dionisia.sevillano@example.com,Madrid,2025-04-29,False,
USR-1290,Milagros Posada Almansa,candelas.comas@example.com,Valencia,2025-02-11,False,
USR-1291,Blas Pérez Perelló,ale.rozas@example.com,Valencia,2024-09-28,True,2024-09-28
USR-1292,Saturnino Ríos Franch,petrona.valenzuela@example.com,Madrid,2025-01-31,True,2025-01-31
USR-1293,Teófilo Haroldo Martinez Bayona,narciso.adán@example.com,Barcelona,2025-01-13,True,2025-01-13
USR-1294,María Del Carmen Soraya Álvarez Coloma,renata.nicolás@example.com,Madrid,2024-09-26,False,
USR-1295,Tadeo de Espejo,santos.padilla@example.com,Valencia,2024-08-19,False,
USR-1296,Renata Soraya Escudero Barceló,dominga.diego@example.com,Valencia,2024-03-04,True,2024-03-04
USR-1297,Berto Navarro Aguirre,borja.asenjo@example.com,Valencia,2025-03-14,True,2025-11-14
USR-1298,Angélica Nebot Bou,julio.molina@example.com,Madrid,2024-12-18,False,
USR-1299,Seve Pomares Chaves,pío.lago@example.com,Barcelona,2025-08-26,True,2025-08-26
USR-1300,Viviana Portero Sáenz,kike.bustamante@example.com,Madrid,2025-01-31,False,
USR-1301,Cecilio Emigdio Aragón Lucena,luis.lerma@example.com,Madrid,2025-07-02,False,
USR-1302,Renata Eliana Ariza Asensio,quique.ramis@example.com,Madrid,2025-08-09,False,
USR-1303,Ámbar Casanova Sebastián,guadalupe.macias@example.com,Valencia,2024-11-02,True,2024-11-02
USR-1304,Bibiana Luján Valentín,domingo.casas@example.com,Valencia,2024-02-05,False,
USR-1305,Alcides Pallarès Niño,ciríaco.españa@example.com,Valencia,2025-08-08,False,
USR-1306,Marina Anglada,goyo.falcó@example.com,Madrid,2024-05-30,True,2024-05-30
USR-1307,Vinicio Suarez Montserrat,albina.gimenez@example.com,Barcelona,2024-06-26,False,
USR-1308,Germán Ferreras Franco,benito.olivera@example.com,Barcelona,2024-08-04,False,
USR-1309,Asunción Almeida Acedo,amor.salazar@example.com,Valencia,2024-02-13,False,
USR-1310,Efraín Requena Carreño,adrián.poza@example.com,Valencia,2025-03-21,True,2025-03-21
USR-1311,Ulises Juárez Sarmiento,maría jesús.pons@example.com,Madrid,2024-05-31,False,
USR-1312,Fabián Marqués Figueroa,clemente.busquets@example.com,Barcelona,2024-11-23,False,
USR-1313,Amelia Corbacho Mulet,úrsula.mayoral@example.com,Madrid,2024-03-30,False,
USR-1314,Matías Valenciano,evita.sáez@example.com,Madrid,2025-07-19,False,
USR-1315,Anna Vicenta Rovira Acevedo,santiago.gutierrez@example.com,Barcelona,2025-06-16,False,
USR-1316,Edelmiro Manrique-Benavente,rico.macías@example.com,Valencia,2025-12-18,False,
USR-1317,Gustavo Fajardo Capdevila,maricruz.marti@example.com,Barcelona,2025-03-05,True,2025-03-05
USR-1318,Clemente Segarra Camino,florencio.jordán@example.com,Valencia,2024-05-31,False,
USR-1319,Celestino Crespo Aguirre,luis ángel.aguilera@example.com,Valencia,2024-04-12,False,
USR-1320,Basilio Simó Solsona,cirino.baquero@example.com,Valencia,2024-04-13,False,
USR-1321,Vinicio Arce,sosimo.téllez@example.com,Madrid,2024-12-18,False,
USR-1322,Pancho de Flores,moreno.andrés@example.com,Valencia,2025-01-27,False,
USR-1323,Ana Sofía Fonseca,faustino.amigó@example.com,Barcelona,2025-09-15,False,
USR-1324,Cristian Ugarte Villegas,jerónimo.agustí@example.com,Valencia,2024-10-09,False,
USR-1325,Rufina Sebastián-Benavent,lucía.busquets@example.com,Madrid,2025-09-15,False,
USR-1326,Bernardo de Manjón,maría dolores.rey@example.com,Madrid,2024-02-09,False,
USR-1327,Roberto Anglada-Vara,dan.roman@example.com,Valencia,2025-12-08,True,2025-12-08
USR-1328,Maristela Martorell,maximino.baeza@example.com,Madrid,2025-05-01,False,
USR-1329,María Dolores Arnaiz-Arellano,eliana.martorell@example.com,Madrid,2024-01-21,False,
USR-1330,Telmo Tolosa Méndez,marianela.landa@example.com,Madrid,2024-11-14,False,
USR-1331,Reyes Rodrigo Chaparro,isabela.rozas@example.com,Barcelona,2025-12-13,False,
USR-1332,Isaac Serrano Quero,loida.cañizares@example.com,Valencia,2024-05-17,False,
USR-1333,Baudelio Barberá Artigas,petrona.juan@example.com,Madrid,2025-03-29,False,
USR-1334,Fabiola de Niño,nicolás.saldaña@example.com,Valencia,2024-10-02,False,
USR-1335,Coral Mármol Prada,custodio.plaza@example.com,Madrid,2025-10-23,True,2025-10-23
USR-1336,Leonel Enríquez Baquero,borja.canales@example.com,Madrid,2024-08-04,False,
USR-1337,Carolina Morena Mesa Giralt,nazaret.gonzález@example.com,Madrid,2025-05-11,False,
USR-1338,Juan Luis Robles Valverde,moreno.valenciano@example.com,Barcelona,2024-02-27,False,
USR-1339,Abril Villanueva Pablo,cruz.sanmartín@example.com,Valencia,2024-03-08,False,
USR-1340,María Cristina del Guardia,encarnacion.menéndez@example.com,Valencia,2025-02-17,True,2025-02-17
USR-1341,Amada Pombo Olmo,vanesa.agustí@example.com,Barcelona,2025-08-05,True,2025-08-05
USR-1342,Petrona Pía Lumbreras Herrera,cruz.roma@example.com,Barcelona,2024-07-24,False,
USR-1343,Victoria Gutiérrez-Alarcón,ignacio.porras@example.com,Madrid,2024-02-03,False,
USR-1344,Yago Sanmartín Mínguez,heliodoro.nebot@example.com,Madrid,2025-12-22,True,2025-12-22
USR-1345,Matilde Fábregas-Villalonga,ignacia.juan@example.com,Valencia,2025-04-20,False,
USR-1346,Mariano Tomas Sanjuan,fabiana.gómez@example.com,Barcelona,2024-05-06,False,
USR-1347,Concepción Chacón Rosales,amor.sanmartín@example.com,Madrid,2025-01-16,False,
USR-1348,Gisela Sarmiento Llorente,albert.figueras@example.com,Madrid,2024-06-30,False,
USR-1349,Marisol Arribas Zabaleta,teresa.palomino@example.com,Madrid,2025-08-23,False,
USR-1350,Sarita Sobrino Díaz,desiderio.arnal@example.com,Madrid,2024-06-16,False,
USR-1351,Emma Cabrero Sevillano,odalis.puga@example.com,Barcelona,2025-12-06,True,2025-12-06
USR-1352,Geraldo del Alba,alcides.porcel@example.com,Valencia,2025-01-30,True,2025-01-30
USR-1353,Mariana Sarmiento Busquets,nicodemo.acedo@example.com,Valencia,2024-08-07,False,
USR-1354,Rodrigo Hermenegildo Arévalo Valero,salomón.rocamora@example.com,Madrid,2024-08-18,False,
USR-1355,Marcio Serna,araceli.sánchez@example.com,Barcelona,2025-10-29,False,
USR-1356,Dalila Bustos Pol,guillermo.martorell@example.com,Barcelona,2025-11-29,True,2025-11-29
USR-1357,Porfirio Iborra-Nicolau,moisés.fábregas@example.com,Barcelona,2025-10-24,True,2025-10-24
USR-1358,Dani Cobos,ainoa.porta@example.com,Madrid,2024-08-17,False,
USR-1359,Cayetano Simó Baena,angélica.solano@example.com,Valencia,2025-12-30,False,
USR-1360,Jaime Valero,rosalía.carrión@example.com,Madrid,2024-10-08,False,
USR-1361,Erasmo Riera-Gómez,herminio.zamora@example.com,Barcelona,2024-12-23,False,
USR-1362,Fito Alcaraz,bernardino.hernando@example.com,Valencia,2025-04-22,False,
USR-1363,Javier Cabo Artigas,aura.carmona@example.com,Barcelona,2025-09-30,False,
USR-1364,Mariana de Alegre,manola.valero@example.com,Valencia,2024-01-08,False,
USR-1365,Arturo Miró,leire.reguera@example.com,Valencia,2025-01-18,False,
USR-1366,Visitación Villa Andreu,macario.rico@example.com,Valencia,2025-09-15,False,
USR-1367,Nico Castellanos Luís,lorena.solé@example.com,Madrid,2024-04-20,False,
USR-1368,Cayetana Estevez Hoz,jose antonio.figuerola@example.com,Madrid,2024-10-10,False,
USR-1369,Raquel Ángela Escamilla Baquero,dorotea.estévez@example.com,Valencia,2024-09-24,False,
USR-1370,Alberto Gilabert Vaquero,josefa.infante@example.com,Valencia,2024-11-01,True,2024-11-01
USR-1371,Geraldo Barragán Gallo,eutimio.suarez@example.com,Valencia,2024-09-03,False,
USR-1372,Aurelia Arenas Gilabert,hugo.escalona@example.com,Valencia,2025-02-17,False,
USR-1373,Mariano Piña-Abascal,isidoro.falcó@example.com,Valencia,2024-05-23,False,
USR-1374,Abilio Gual Vera,lucila.manrique@example.com,Madrid,2025-05-24,False,
USR-1375,David de González,bernarda.angulo@example.com,Valencia,2025-03-04,False,
USR-1376,Teófila Luisa Acosta Samper,susana.carbajo@example.com,Valencia,2024-02-06,False,
USR-1377,Valentín Bernal-Llorente,leopoldo.aznar@example.com,Valencia,2024-07-13,False,
USR-1378,Pancho Rincón Cardona,teresita.roman@example.com,Valencia,2024-08-15,False,
USR-1379,Felicidad Zorrilla Campoy,estrella.giménez@example.com,Valencia,2025-05-02,False,
USR-1380,Rosaura Gras,javier.poza@example.com,Barcelona,2025-01-02,False,
USR-1381,Ariadna Vélez,rogelio.marin@example.com,Barcelona,2025-11-04,False,
USR-1382,Candelas Canals Rojas,luis ángel.portero@example.com,Barcelona,2024-10-27,True,2024-10-27
USR-1383,Almudena Salas,constanza.escribano@example.com,Valencia,2024-09-21,False,
USR-1384,Leyre del Corbacho,amílcar.morante@example.com,Madrid,2024-07-06,False,
USR-1385,Claudia del Escribano,olalla.mendez@example.com,Madrid,2025-11-01,True,2025-11-01
USR-1386,Maxi Goicoechea,leonel.castrillo@example.com,Madrid,2024-08-16,False,
USR-1387,Bibiana Benavente Benito,jimena.salas@example.com,Madrid,2025-03-06,False,
USR-1388,Rosa María Yuste Anaya,magdalena.sáez@example.com,Madrid,2025-01-15,False,
USR-1389,Andrés Briones Amaya,gertrudis.ríos@example.com,Madrid,2025-04-19,False,
USR-1390,Leocadia Alvarez Salamanca,emigdio.borrego@example.com,Valencia,2025-07-18,False,
USR-1391,Felicidad del Sevilla,arcelia.benito@example.com,Barcelona,2025-08-17,False,
USR-1392,Jose Ignacio Escalona Baeza,nydia.cabeza@example.com,Valencia,2025-04-28,False,
USR-1393,Timoteo Grande Porta,maristela.santamaria@example.com,Madrid,2024-05-02,False,
USR-1394,Josefina Coello-Barral,sabina.codina@example.com,Barcelona,2025-06-26,False,
USR-1395,Lara Palacios Vázquez,abraham.tejera@example.com,Barcelona,2024-06-03,True,2024-06-03
USR-1396,Vilma Company Heredia,héctor.crespi@example.com,Valencia,2024-12-16,False,
USR-1397,Amalia Fonseca Morales,jacinta.mosquera@example.com,Valencia,2025-04-13,True,2025-04-13
USR-1398,Lucía Plaza Marín,maura.quintero@example.com,Madrid,2024-07-03,False,
USR-1399,Jordana Doménech Reyes,ambrosio.barbero@example.com,Barcelona,2024-12-06,False,
USR-1400,Fidela Sotelo Bartolomé,bonifacio.solsona@example.com,Barcelona,2024-11-16,False,
USR-1401,Guillermo Cruz Pintor Lago,jose carlos.fuertes@example.com,Barcelona,2025-04-07,False,
USR-1402,Gala Perlita García Borrell,jovita.estevez@example.com,Madrid,2025-08-13,False,
USR-1403,Anastasio Arranz-Sobrino,silvestre.bermudez@example.com,Madrid,2024-03-31,True,2024-03-31
USR-1404,Asunción Purificación Blanco Arrieta,dani.márquez@example.com,Madrid,2025-10-10,False,
USR-1405,Manolo Fabra-Bayona,césar.madrigal@example.com,Barcelona,2025-05-03,False,
USR-1406,Gervasio Cal,anselmo.estevez@example.com,Madrid,2025-06-30,True,2025-06-30
USR-1407,Carmen Antón Landa,lino.pulido@example.com,Valencia,2024-01-15,False,
USR-1408,Tere Borrell Alcolea,amancio.llabrés@example.com,Barcelona,2024-07-14,True,2024-07-14
USR-1409,Araceli Echevarría Falcón,candelas.almansa@example.com,Barcelona,2025-10-03,False,
USR-1410,Bernarda Sarabia Pujadas,gustavo.buendía@example.com,Madrid,2025-12-11,False,
USR-1411,Trinidad Briones Ojeda,edgardo.roda@example.com,Valencia,2024-05-12,True,2024-05-12
USR-1412,Manu Rueda Aguirre,marisol.arrieta@example.com,Barcelona,2025-08-25,False,
USR-1413,Cayetano Caballero Yuste,édgar.campoy@example.com,Madrid,2024-02-16,False,
USR-1414,Segismundo Múñiz Carpio,vanesa.vargas@example.com,Valencia,2025-04-11,False,
USR-1415,Benita Benitez,dani.salvador@example.com,Valencia,2025-06-20,False,
USR-1416,Marianela del Rivas,tristán.casado@example.com,Madrid,2024-05-17,False,
USR-1417,Fernanda Nogueira-Carballo,vasco.galindo@example.com,Barcelona,2025-01-02,False,
USR-1418,Encarnación Plaza Iriarte,saturnina.gonzález@example.com,Barcelona,2025-02-17,True,2025-02-17
USR-1419,Plácido Hervia Moraleda,marino.losa@example.com,Barcelona,2024-05-14,True,2024-05-14
USR-1420,Bonifacio de Alcalde,lucho.lucas@example.com,Barcelona,2025-08-26,False,
USR-1421,Catalina Fábregas,severo.feliu@example.com,Barcelona,2025-01-10,False,
USR-1422,Ana Sofía Aguado Girón,aitana.corbacho@example.com,Madrid,2025-01-19,False,
USR-1423,Alcides Perales Río,luisa.pinto@example.com,Valencia,2025-07-01,False,
USR-1424,Isaura de Gimeno,felipe.galvez@example.com,Valencia,2024-02-19,False,
USR-1425,Leopoldo Rosado Montaña,candela.camps@example.com,Barcelona,2024-01-21,True,2024-01-21
USR-1426,Simón Toro Gómez,amarilis.fabregat@example.com,Barcelona,2025-03-02,False,
USR-1427,Germán Olivera Talavera,violeta.plana@example.com,Valencia,2025-07-14,False,
USR-1428,Berta Murillo Franch,régulo.bueno@example.com,Valencia,2024-06-05,True,2024-06-05
USR-1429,Angelino José Manuel López Cazorla,josé ángel.toledo@example.com,Madrid,2025-10-07,True,2025-10-07
USR-1430,Remigio Hernando Pintor,óscar.royo@example.com,Valencia,2025-11-08,True,2025-11-08
USR-1431,Dani Prat Villar,fanny.domínguez@example.com,Valencia,2024-10-03,False,
USR-1432,Rosa Grau-Paredes,segismundo.villalba@example.com,Barcelona,2024-05-20,False,
USR-1433,José Ángel Escolano,estefanía.gómez@example.com,Barcelona,2025-06-07,False,
USR-1434,Fito Parejo,danilo.montalbán@example.com,Barcelona,2024-10-16,True,2024-10-16
USR-1435,Gracia Porta Santamaría,humberto.vigil@example.com,Barcelona,2025-05-24,True,2025-05-24
USR-1436,Maribel Cabanillas Bayo,apolonia.salazar@example.com,Barcelona,2024-09-26,False,
USR-1437,Ambrosio Santana Alfonso,clemente.duarte@example.com,Madrid,2025-01-01,False,
USR-1438,Rafael Suarez Castillo,maría cristina.bernad@example.com,Madrid,2024-06-13,True,2024-06-08
USR-1439,Hernando Canals Infante,águeda.baena@example.com,Madrid,2024-07-31,False,
USR-1440,Octavia Barba Peiró,aristides.calderón@example.com,Barcelona,2024-12-04,True,2024-12-04
USR-1441,Rufina del Bustamante,juliana.ropero@example.com,Barcelona,2025-11-18,True,2025-11-18
USR-1442,Graciano Mateo Hernando,abilio.menendez@example.com,Barcelona,2025-08-10,False,
USR-1443,Jose Manuel Cabello Luís,nadia.almagro@example.com,Barcelona,2024-04-02,False,
USR-1444,Guillermo Ribes-Goñi,fortunata.ros@example.com,Valencia,2024-04-13,False,
USR-1445,Rafa Murillo Ballesteros,pedro.tejera@example.com,Madrid,2024-08-24,False,
USR-1446,Ascensión Castellanos Rocha,alfonso.sebastián@example.com,Barcelona,2024-09-27,False,
USR-1447,Martina Cabrera,zoraida.uriarte@example.com,Madrid,2024-06-27,False,
