order_id,user_id,restaurant_id,payment_id,delivery_id,order_datetime,order_date,order_year,order_month,order_status,refund_reason,user_full_name,user_email,user_city,user_signup_date,user_is_subscriber,user_subscription_start_date,restaurant_name,cuisine_type,restaurant_city,restaurant_tier,restaurant_avg_rating,restaurant_commission_rate,payment_method,payment_status,currency,food_amount,delivery_fee,total_amount,courier_id,distance_km,estimated_delivery_minutes,pickup_time,delivered_time,delivery_status,actual_delivery_minutes,restaurant_commission_amount,restaurant_payout_amount,is_delivered_order,is_cancelled_order,is_refunded_payment,is_late_delivery,has_subscription_before_signup,has_delivered_before_pickup,has_invalid_delivery_duration,has_unusual_delivery_duration,has_data_quality_issue
ORD-000059,USR-0801,RES-0065,PAY-000059,DEL-000059,2025-06-30 15:05:00,2025-06-30,2025,6,delivered,,Samuel de Estrada,ainoa.carranza@example.com,Valencia,2025-04-27,f,,Rius PLC,spanish,Valencia,premium,4.90,0.25,apple_pay,paid,EUR,40.87,3.99,44.86,CUR-0141,7.40,61,2025-06-30 15:20:00,2025-06-30 16:24:00,delivered,64,10.22,30.65,t,f,f,t,f,f,f,f,f
ORD-000060,USR-0864,RES-0070,PAY-000060,DEL-000060,2024-12-30 11:49:00,2024-12-30,2024,12,delivered,,Francisco Ruano,adán.saez@example.com,Barcelona,2024-11-06,f,,Carrera Ltd,asian fusion,Barcelona,medium,4.50,0.20,paypal,paid,EUR,67.21,3.99,71.20,CUR-0058,1.20,24,2024-12-30 12:07:00,2024-12-30 12:30:00,delivered,23,13.44,53.77,t,f,f,f,f,f,f,f,f
ORD-000061,USR-1442,RES-0056,PAY-000061,DEL-000061,2025-09-07 15:13:00,2025-09-07,2025,9,delivered,,Graciano Mateo Hernando,abilio.menendez@example.com,Barcelona,2025-08-10,f,,"Téllez, Sanabria and Martín",mediterranean,Barcelona,small_local,4.60,0.15,paypal,paid,EUR,9.98,3.99,13.97,CUR-0136,3.50,45,2025-09-07 15:33:00,2025-09-07 16:30:00,delivered,-3,1.50,8.48,t,f,f,f,f,f,t,t,t
ORD-000062,USR-1249,RES-0028,PAY-000062,DEL-000062,2025-12-04 22:39:00,2025-12-04,2025,12,delivered,,Lorenzo Sebastián Castell Gascón,goyo.arenas@example.com,Valencia,2025-07-29,f,,Puig LLC,japanese,Valencia,small_local,4.80,0.15,google_pay,paid,EUR,48.94,3.99,52.93,CUR-0005,5.20,57,2025-12-04 22:53:00,2025-12-05 00:24:00,delivered,91,7.34,41.60,t,f,f,t,f,f,f,f,f
ORD-000063,USR-0868,RES-0033,PAY-000063,DEL-000063,2025-02-19 15:40:00,2025-02-19,2025,2,delivered,,Marcela Morera,diego.moraleda@example.com,Barcelona,2024-07-28,f,,Puig-Bartolomé,spanish,Barcelona,small_local,4.20,0.15,apple_pay,paid,EUR,14.40,3.99,18.39,CUR-0225,3.60,38,2025-02-19 15:50:00,2025-02-19 17:04:00,delivered,74,2.16,12.24,t,f,f,t,f,f,f,f,f
ORD-000064,USR-1086,RES-0068,PAY-000064,DEL-000064,2024-11-18 16:57:00,2024-11-18,2024,11,cancelled,customer_complaint,Cirino Rico Elorza,ciro.sarabia@example.com,Barcelona,2024-03-20,t,2024-03-20,Pera-Baquero,japanese,Barcelona,medium,4.60,0.20,card,refunded,EUR,61.82,0.00,61.82,CUR-0022,3.80,43,,,cancelled,,12.36,49.46,f,t,t,f,f,f,f,f,f
ORD-000065,USR-1147,RES-0073,PAY-000065,DEL-000065,2025-05-17 11:48:00,2025-05-17,2025,5,delivered,,Domingo Villaverde Cornejo,nieves.agustí@example.com,Barcelona,2025-01-27,f,,Nicolau-Juliá,mexican,Barcelona,medium,3.90,0.20,paypal,paid,EUR,34.79,3.99,38.78,CUR-0080,7.70,54,2025-05-17 11:57:00,2025-05-17 12:46:00,delivered,49,6.96,27.83,t,f,f,f,f,f,f,f,f
ORD-000066,USR-0677,RES-0040,PAY-000066,DEL-000066,2025-11-15 21:04:00,2025-11-15,2025,11,delivered,,María Belén Barba Tolosa,asdrubal.nicolás@example.com,Valencia,2025-10-18,t,2025-10-18,"Agustín, Pablo and Díez",asian fusion,Valencia,medium,3.90,0.20,card,paid,EUR,48.46,0.00,48.46,CUR-0187,6.00,53,2025-11-15 21:19:00,2025-11-15 22:44:00,delivered,85,9.69,38.77,t,f,f,t,f,f,f,f,f
ORD-000067,USR-1201,RES-0041,PAY-000067,DEL-000067,2024-10-13 09:02:00,2024-10-13,2024,10,delivered,,Loreto Casares Cuesta,inocencio.nicolás@example.com,Madrid,2024-07-21,f,,Barroso LLC,spanish,Madrid,medium,4.80,0.20,paypal,paid,EUR,36.55,3.99,40.54,CUR-0052,6.30,52,2024-10-13 09:13:00,2024-10-13 10:37:00,delivered,84,7.31,29.24,t,f,f,t,f,f,f,f,f
ORD-000068,USR-1238,RES-0007,PAY-000068,DEL-000068,2025-05-04 17:02:00,2025-05-04,2025,5,delivered,,Angelino del Gelabert,zaida.franco@example.com,Valencia,2025-05-04,t,2025-05-04,Bayona Group,asian fusion,Valencia,medium,4.80,0.20,apple_pay,paid,EUR,38.79,0.00,38.79,CUR-0021,1.40,40,,,delivered,35,7.76,31.03,t,f,f,f,f,f,f,f,f
ORD-000069,USR-1116,RES-0082,PAY-000069,DEL-000069,2025-02-07 22:43:00,2025-02-07,2025,2,delivered,,Amado Boix Ricart,asunción.alvarez@example.com,Barcelona,2024-01-18,f,,Coll LLC,mediterranean,Barcelona,small_local,3.80,0.15,card,paid,EUR,51.74,3.99,55.73,CUR-0122,1.30,28,2025-02-07 22:54:00,2025-02-08 00:01:00,delivered,67,7.76,43.98,t,f,f,t,f,f,f,f,f
ORD-000070,USR-0225,RES-0031,PAY-000070,DEL-000070,2025-04-13 10:44:00,2025-04-13,2025,4,delivered,,Zaira Vargas Salvador,flora.castrillo@example.com,Madrid,2024-11-15,f,,Guitart-Torrijos,mexican,Madrid,small_local,4.90,0.15,apple_pay,paid,EUR,10.80,3.99,14.79,CUR-0211,7.80,59,2025-04-13 10:59:00,2025-04-13 12:02:00,delivered,63,1.62,9.18,t,f,f,t,f,f,f,f,f
ORD-000071,USR-0106,RES-0035,PAY-000071,DEL-000071,2024-11-19 20:00:00,2024-11-19,2024,11,delivered,,Candelas Falcó Machado,maristela.girona@example.com,Valencia,2024-01-10,f,,"Mir, Hierro and Querol",mexican,Valencia,medium,4.20,0.20,apple_pay,paid,EUR,11.28,3.99,15.27,CUR-0100,4.70,52,2024-11-19 20:09:00,2024-11-19 21:08:00,delivered,59,2.26,9.02,t,f,f,t,f,f,f,f,f
ORD-000072,USR-0893,RES-0083,PAY-000072,DEL-000072,2025-04-10 20:45:00,2025-04-10,2025,4,delivered,,Odalys Emperatriz Roca Posada,paulina.osuna@example.com,Valencia,2025-01-17,t,2025-01-17,"Baró, Benavente and Coronado",mexican,Valencia,medium,4.30,0.20,card,paid,EUR,57.84,0.00,57.84,CUR-0014,8.50,67,2025-04-10 21:03:00,2025-04-10 22:17:00,delivered,74,11.57,46.27,t,f,f,t,f,f,f,f,f
ORD-000073,USR-1030,RES-0021,PAY-000073,DEL-000073,2025-03-07 18:10:00,2025-03-07,2025,3,delivered,,Roberta de Guerra,nuria.barrio@example.com,Valencia,2025-01-10,f,,"Zaragoza, Niño and Cervantes",japanese,Valencia,medium,4.60,0.20,google_pay,paid,EUR,62.97,3.99,66.96,CUR-0120,7.00,57,2025-03-07 18:22:00,2025-03-07 19:24:00,delivered,62,12.59,50.38,t,f,f,t,f,f,f,f,f
ORD-000074,USR-0521,RES-0020,PAY-000074,DEL-000074,2025-09-08 12:12:00,2025-09-08,2025,9,delivered,,Olegario Crespo Meléndez,vera.fuertes@example.com,Valencia,2025-08-16,f,,"Marquez, Valcárcel and Sanabria",italian,Valencia,premium,4.00,0.25,paypal,paid,EUR,43.35,3.99,47.34,CUR-0246,7.90,70,2025-09-08 12:30:00,2025-09-08 13:56:00,delivered,86,10.84,32.51,t,f,f,t,f,f,f,f,f
ORD-000075,USR-0062,RES-0031,PAY-000075,DEL-000075,2025-09-19 14:23:00,2025-09-19,2025,9,delivered,,Damián del Sedano,teo.villar@example.com,Madrid,2024-07-24,f,,Guitart-Torrijos,mexican,Madrid,small_local,4.90,0.15,google_pay,paid,EUR,45.33,3.99,49.32,CUR-0237,4.40,43,2025-09-19 14:42:00,2025-09-19 15:50:00,delivered,68,6.80,38.53,t,f,f,t,f,f,f,f,f
ORD-000076,USR-0549,RES-0068,PAY-000076,DEL-000076,2025-09-22 09:54:00,2025-09-22,2025,9,delivered,,Benita Alarcón,desiderio.suarez@example.com,Barcelona,2025-09-01,f,,Pera-Baquero,japanese,Barcelona,medium,4.60,0.20,card,paid,EUR,37.37,3.99,41.36,CUR-0154,2.00,39,2025-09-22 10:09:00,2025-09-22 11:12:00,delivered,63,7.47,29.90,t,f,f,t,f,f,f,f,f
ORD-000077,USR-0889,RES-0036,PAY-000077,DEL-000077,2025-12-11 16:50:00,2025-12-11,2025,12,delivered,,Vicenta Calderón Ropero,rosa maría.cabeza@example.com,Barcelona,2025-11-15,t,2025-11-15,Palomares-Rincón,asian fusion,Barcelona,small_local,3.80,0.15,apple_pay,paid,EUR,10.92,1.49,12.41,CUR-0177,7.30,61,2025-12-11 16:59:00,2025-12-11 18:03:00,delivered,64,1.64,9.28,t,f,f,t,f,f,f,f,f
ORD-000078,USR-0855,RES-0072,PAY-000078,DEL-000078,2025-10-24 23:48:00,2025-10-24,2025,10,delivered,,Sebastián Girón Mendez,filomena.solsona@example.com,Barcelona,2025-06-26,t,2025-06-26,Manzanares Ltd,mexican,Barcelona,small_local,4.00,0.15,card,paid,EUR,39.48,0.00,39.48,CUR-0153,5.10,61,2025-10-24 23:58:00,2025-10-25 01:04:00,delivered,66,5.92,33.56,t,f,f,t,f,f,f,f,f
ORD-000079,USR-0447,RES-0058,PAY-000079,DEL-000079,2025-12-16 09:41:00,2025-12-16,2025,12,delivered,,Lorenzo Vargas-Posada,clemente.larrañaga@example.com,Barcelona,2025-09-14,t,2025-09-14,Jove Group,spanish,Barcelona,premium,5.00,0.25,card,paid,EUR,66.18,0.00,66.18,CUR-0125,8.40,67,2025-12-16 10:01:00,2025-12-16 11:24:00,delivered,259,16.55,49.64,t,f,f,t,f,f,t,t,t
ORD-000080,USR-0219,RES-0030,PAY-000080,DEL-000080,2025-10-04 22:05:00,2025-10-04,2025,10,delivered,,Régulo Duque Martí,piedad.ramírez@example.com,Barcelona,2025-09-28,t,2025-09-28,Lloret-Leiva,valencian,Barcelona,small_local,4.10,0.15,apple_pay,paid,EUR,53.95,0.00,53.95,CUR-0047,3.50,39,2025-10-04 22:21:00,2025-10-04 22:55:00,delivered,34,8.09,45.86,t,f,f,f,f,f,f,f,f
ORD-000081,USR-0621,RES-0027,PAY-000081,DEL-000081,2025-11-18 14:48:00,2025-11-18,2025,11,delivered,,Lara Novoa,celia.torres@example.com,Madrid,2025-03-26,f,,"Manrique, Carnero and Fonseca",mexican,Madrid,small_local,4.00,0.15,apple_pay,paid,EUR,18.58,3.99,22.57,CUR-0120,7.70,61,2025-11-18 15:04:00,2025-11-18 16:05:00,delivered,61,2.79,15.79,t,f,f,f,f,f,f,f,f
ORD-000082,USR-1479,RES-0008,PAY-000082,DEL-000082,2024-11-27 10:34:00,2024-11-27,2024,11,delivered,,Félix Aguado Fuster,lucía.seguí@example.com,Barcelona,2024-10-11,t,2024-10-11,Palacio-Pujadas,valencian,Barcelona,small_local,3.80,0.15,google_pay,paid,EUR,42.48,0.00,42.48,CUR-0050,8.30,54,2024-11-27 10:46:00,2024-11-27 11:39:00,delivered,53,6.37,36.11,t,f,f,f,f,f,f,f,f
ORD-000083,USR-0042,RES-0057,PAY-000083,DEL-000083,2025-03-07 16:08:00,2025-03-07,2025,3,cancelled,customer_complaint,Merche Burgos Sierra,perla.andreu@example.com,Madrid,2025-01-29,f,,Estrada-Coll,japanese,Madrid,medium,4.30,0.20,card,refunded,EUR,40.41,3.99,44.40,CUR-0247,7.70,56,,,cancelled,,8.08,32.33,f,t,t,f,f,f,f,f,f
ORD-000084,USR-0085,RES-0060,PAY-000084,DEL-000084,2025-05-13 13:16:00,2025-05-13,2025,5,delivered,,Ricardo Valencia Cadenas,tadeo.marquez@example.com,Madrid,2024-06-19,f,,"Lorenzo, Ocaña and Pelayo",valencian,Madrid,small_local,4.50,0.15,apple_pay,paid,EUR,27.12,3.99,31.11,CUR-0172,2.20,28,2025-05-13 13:36:00,2025-05-13 14:08:00,delivered,32,4.07,23.05,t,f,f,t,f,f,f,f,f
ORD-000085,USR-0107,RES-0084,PAY-000085,DEL-000085,2025-08-04 09:25:00,2025-08-04,2025,8,delivered,,Pilar Terrón Mesa,gisela.bautista@example.com,Barcelona,2024-04-12,t,2024-04-12,"Burgos, Ortuño and Cobos",spanish,Barcelona,small_local,4.40,0.15,card,paid,EUR,38.96,0.00,38.96,CUR-0100,7.40,70,2025-08-04 09:39:00,2025-08-04 10:44:00,delivered,65,5.84,33.12,t,f,f,f,f,f,f,f,f
ORD-000086,USR-0345,RES-0044,PAY-000086,DEL-000086,2025-09-06 15:11:00,2025-09-06,2025,9,delivered,,Trinidad Agullo-Blanch,agustina.conde@example.com,Valencia,2025-01-30,f,,Nebot LLC,mexican,Valencia,small_local,3.80,0.15,google_pay,paid,EUR,24.14,3.99,28.13,CUR-0218,7.70,61,2025-09-06 15:30:00,2025-09-06 16:59:00,delivered,89,3.62,20.52,t,f,f,t,f,f,f,f,f
ORD-000087,USR-0981,RES-0037,PAY-000087,DEL-000087,2025-05-02 22:40:00,2025-05-02,2025,5,delivered,,Renato Hoyos Carreño,marisela.marco@example.com,Valencia,2024-04-21,f,,"Salamanca, Valentín and Murillo",mediterranean,Valencia,small_local,4.70,0.15,apple_pay,paid,EUR,38.25,3.99,42.24,CUR-0030,9.30,77,2025-05-02 22:49:00,2025-05-03 00:39:00,delivered,110,5.74,32.51,t,f,f,t,f,f,f,f,f
ORD-000088,USR-0515,RES-0026,PAY-000088,DEL-000088,2025-06-27 12:16:00,2025-06-27,2025,6,delivered,,Cayetano Poza Catalán,ruperto.españa@example.com,Valencia,2024-12-25,f,,Paniagua-Pinedo,japanese,Valencia,premium,4.00,0.25,card,paid,EUR,60.52,3.99,64.51,CUR-0003,8.00,72,2025-06-27 12:25:00,2025-06-27 14:16:00,delivered,111,15.13,45.39,t,f,f,t,f,f,f,f,f
ORD-000089,USR-0759,RES-0046,PAY-000089,DEL-000089,2025-07-24 23:51:00,2025-07-24,2025,7,delivered,,Encarnacion Vergara,rodolfo.castell@example.com,Valencia,2024-10-04,f,,Tirado-Lobo,italian,Valencia,small_local,4.90,0.15,google_pay,paid,EUR,28.04,3.99,32.03,CUR-0041,2.50,41,2025-07-25 00:07:00,2025-07-25 00:55:00,delivered,48,4.21,23.83,t,f,f,t,f,f,f,f,f
ORD-000090,USR-1419,RES-0056,PAY-000090,DEL-000090,2025-12-07 15:51:00,2025-12-07,2025,12,delivered,,Plácido Hervia Moraleda,marino.losa@example.com,Barcelona,2024-05-14,t,2024-05-14,"Téllez, Sanabria and Martín",mediterranean,Barcelona,small_local,4.60,0.15,paypal,paid,EUR,45.81,0.00,45.81,CUR-0057,3.00,42,2025-12-07 16:00:00,2025-12-07 16:50:00,delivered,50,6.87,38.94,t,f,f,t,f,f,f,f,f
ORD-000091,USR-1385,RES-0019,PAY-000091,DEL-000091,2025-11-26 18:12:00,2025-11-26,2025,11,delivered,,Claudia del Escribano,olalla.mendez@example.com,Madrid,2025-11-01,t,2025-11-01,Barriga-Sosa,valencian,Madrid,small_local,4.80,0.15,card,paid,EUR,16.30,0.00,16.30,CUR-0003,5.70,54,2025-11-26 18:28:00,2025-11-26 19:32:00,delivered,64,2.45,13.86,t,f,f,t,f,f,f,f,f
ORD-000092,USR-0326,RES-0042,PAY-000092,DEL-000092,2025-10-27 19:34:00,2025-10-27,2025,10,delivered,,Leyre Quevedo Vázquez,leonardo.tejera@example.com,Barcelona,2024-04-26,f,,"Gual, Paredes and Quirós",mexican,Barcelona,small_local,4.10,0.15,paypal,paid,EUR,65.97,3.99,69.96,CUR-0004,3.20,39,2025-10-27 19:54:00,2025-10-27 20:41:00,delivered,47,9.90,56.07,t,f,f,t,f,f,f,f,f
ORD-000093,USR-1410,RES-0001,PAY-000093,DEL-000093,2025-12-18 16:51:00,2025-12-18,2025,12,delivered,,Bernarda Sarabia Pujadas,gustavo.buendía@example.com,Madrid,2025-12-11,f,,"Porta, Talavera and Alegria",spanish,Madrid,medium,4.90,0.20,card,paid,EUR,36.28,3.99,40.27,CUR-0122,3.30,35,2025-12-18 17:04:00,2025-12-18 17:40:00,delivered,36,7.26,29.02,t,f,f,t,f,f,f,f,f
ORD-000094,USR-0683,RES-0040,PAY-000094,DEL-000094,2025-08-12 15:40:00,2025-08-12,2025,8,delivered,,Sonia Roda Camacho,julián.cardona@example.com,Valencia,2025-08-08,f,,"Agustín, Pablo and Díez",asian fusion,Valencia,medium,3.90,0.20,google_pay,paid,EUR,46.97,3.99,50.96,CUR-0171,7.00,67,2025-08-12 15:59:00,2025-08-12 17:04:00,delivered,65,9.39,37.58,t,f,f,f,f,f,f,f,f
ORD-000095,USR-0746,RES-0066,PAY-000095,DEL-000095,2025-06-21 20:43:00,2025-06-21,2025,6,delivered,,Saturnino Pedrosa Calderón,mateo.mata@example.com,Barcelona,2024-09-27,f,,Catalán Group,mediterranean,Barcelona,medium,4.40,0.20,apple_pay,paid,EUR,42.39,3.99,46.38,CUR-0005,8.30,66,2025-06-21 20:52:00,2025-06-21 22:18:00,delivered,86,8.48,33.91,t,f,f,t,f,f,f,f,f
ORD-000096,USR-0313,RES-0009,PAY-000096,DEL-000096,2025-10-08 11:55:00,2025-10-08,2025,10,delivered,,Eloy Zamorano-Sáez,eugenia.casals@example.com,Barcelona,2025-07-17,t,2025-07-17,Ros-Coronado,spanish,Barcelona,medium,3.90,0.20,apple_pay,paid,EUR,49.81,0.00,49.81,CUR-0126,7.90,72,2025-10-08 12:07:00,2025-10-08 13:16:00,delivered,69,9.96,39.85,t,f,f,f,f,f,f,f,f
ORD-000097,USR-0437,RES-0075,PAY-000097,DEL-000097,2025-11-29 17:22:00,2025-11-29,2025,11,delivered,,Édgar Cárdenas Crespi,visitación.perera@example.com,Valencia,2025-03-07,f,,Lladó Group,mexican,Valencia,medium,3.80,0.20,google_pay,paid,EUR,51.32,3.99,55.31,CUR-0087,5.10,57,2025-11-29 17:35:00,2025-11-29 18:35:00,delivered,-3,10.26,41.06,t,f,f,f,f,f,t,t,t
ORD-000098,USR-1403,RES-0017,PAY-000098,DEL-000098,2025-02-18 22:58:00,2025-02-18,2025,2,delivered,,Anastasio Arranz-Sobrino,silvestre.bermudez@example.com,Madrid,2024-03-31,t,2024-03-31,"Velasco, Llorente and Nadal",japanese,Madrid,small_local,4.30,0.15,paypal,paid,EUR,50.76,0.00,50.76,CUR-0207,3.40,32,2025-02-18 23:13:00,2025-02-18 23:45:00,delivered,32,7.61,43.15,t,f,f,f,f,f,f,f,f
ORD-000099,USR-0182,RES-0043,PAY-000099,DEL-000099,2025-11-07 14:28:00,2025-11-07,2025,11,delivered,,Urbano Sarmiento Cabo,galo.vaquero@example.com,Valencia,2025-10-08,f,,Soler-Álamo,spanish,Valencia,premium,3.90,0.25,apple_pay,paid,EUR,8.71,3.99,12.70,CUR-0093,1.40,33,2025-11-07 14:43:00,2025-11-07 15:16:00,delivered,33,2.18,6.53,t,f,f,f,f,f,f,f,f
ORD-000100,USR-0587,RES-0049,PAY-000100,DEL-000100,2025-12-29 23:08:00,2025-12-29,2025,12,delivered,,Juanita Brunilda Maza Osuna,alfredo.quiroga@example.com,Valencia,2025-12-13,f,,"Mir, Arroyo and Durán",asian fusion,Valencia,small_local,4.40,0.15,card,paid,EUR,37.20,3.99,41.19,CUR-0154,2.80,47,2025-12-29 23:16:00,2025-12-30 00:10:00,delivered,54,5.58,31.62,t,f,f,t,f,f,f,f,f
ORD-000101,USR-1012,RES-0061,PAY-000101,DEL-000101,2025-10-22 15:17:00,2025-10-22,2025,10,delivered,,María Cristina del Saura,alexandra.mínguez@example.com,Valencia,2025-04-13,t,2025-04-13,Ferrero Group,asian fusion,Valencia,medium,4.30,0.20,apple_pay,paid,EUR,26.90,0.00,26.90,CUR-0112,4.70,47,2025-10-22 15:27:00,2025-10-22 16:13:00,delivered,46,5.38,21.52,t,f,f,f,f,f,f,f,f
ORD-000102,USR-1344,RES-0017,PAY-000102,DEL-000102,2025-12-30 19:23:00,2025-12-30,2025,12,delivered,,Yago Sanmartín Mínguez,heliodoro.nebot@example.com,Madrid,2025-12-22,t,2025-12-22,"Velasco, Llorente and Nadal",japanese,Madrid,small_local,4.30,0.15,paypal,paid,EUR,48.58,0.00,48.58,CUR-0010,7.30,69,2025-12-30 19:43:00,2025-12-30 20:49:00,delivered,66,7.29,41.29,t,f,f,f,f,f,f,f,f
ORD-000103,USR-0820,RES-0003,PAY-000103,DEL-000103,2025-04-06 15:10:00,2025-04-06,2025,4,delivered,,Prudencia Vargas,juan antonio.marti@example.com,Valencia,2024-07-03,f,,Sobrino Group,japanese,Valencia,small_local,4.40,0.15,apple_pay,paid,EUR,55.56,3.99,59.55,CUR-0119,3.70,47,2025-04-06 15:21:00,2025-04-06 16:34:00,delivered,73,8.33,47.23,t,f,f,t,f,f,f,f,f
ORD-000104,USR-0765,RES-0084,PAY-000104,DEL-000104,2025-03-11 20:05:00,2025-03-11,2025,3,delivered,,Águeda Villalobos Pujadas,mónica.manzanares@example.com,Barcelona,2024-04-12,f,,"Burgos, Ortuño and Cobos",spanish,Barcelona,small_local,4.40,0.15,google_pay,paid,EUR,16.59,3.99,20.58,CUR-0193,1.60,40,2025-03-11 20:20:00,2025-03-11 21:05:00,delivered,45,2.49,14.10,t,f,f,t,f,f,f,f,f
ORD-000105,USR-0418,RES-0013,PAY-000105,DEL-000105,2024-09-14 20:44:00,2024-09-14,2024,9,delivered,,Flavia Romero Marcos,maría teresa.martí@example.com,Barcelona,2024-02-03,f,,"Campoy, Toledo and Bru",mexican,Barcelona,medium,4.60,0.20,google_pay,paid,EUR,38.40,3.99,42.39,CUR-0136,2.60,30,2024-09-14 20:57:00,2024-09-14 21:44:00,delivered,47,7.68,30.72,t,f,f,t,f,f,f,f,f
ORD-000106,USR-0875,RES-0078,PAY-000106,DEL-000106,2024-08-03 11:25:00,2024-08-03,2024,8,delivered,,Chucho Vilalta Parejo,benigno.medina@example.com,Madrid,2024-07-27,f,,Torrens PLC,japanese,Madrid,small_local,4.50,0.15,google_pay,paid,EUR,25.25,3.99,29.24,CUR-0217,0.60,25,2024-08-03 11:34:00,2024-08-03 12:02:00,delivered,-3,3.79,21.46,t,f,f,f,f,f,t,t,t
ORD-000107,USR-0863,RES-0029,PAY-000107,DEL-000107,2024-12-06 16:05:00,2024-12-06,2024,12,delivered,,Plinio Montaña Muñoz,segismundo.vazquez@example.com,Madrid,2024-08-01,f,,Alcázar-Prats,mexican,Madrid,premium,4.60,0.25,google_pay,paid,EUR,28.84,3.99,32.83,CUR-0086,3.40,50,2024-12-06 16:13:00,2024-12-06 17:18:00,delivered,65,7.21,21.63,t,f,f,t,f,f,f,f,f
ORD-000108,USR-0728,RES-0083,PAY-000108,DEL-000108,2025-12-26 22:51:00,2025-12-26,2025,12,delivered,,Marcia Gracia,ofelia.puente@example.com,Valencia,2025-03-02,f,,"Baró, Benavente and Coronado",mexican,Valencia,medium,4.30,0.20,google_pay,paid,EUR,25.36,3.99,29.35,CUR-0143,2.80,45,2025-12-26 23:01:00,2025-12-26 23:43:00,delivered,42,5.07,20.29,t,f,f,f,f,f,f,f,f
ORD-000109,USR-0779,RES-0068,PAY-000109,DEL-000109,2025-11-30 18:20:00,2025-11-30,2025,11,delivered,,Purificación Puig Solera,isaac.alegria@example.com,Barcelona,2025-05-31,f,,Pera-Baquero,japanese,Barcelona,medium,4.60,0.20,google_pay,paid,EUR,53.57,3.99,57.56,CUR-0003,5.10,57,2025-11-30 18:34:00,2025-11-30 19:28:00,delivered,54,10.71,42.86,t,f,f,f,f,f,f,f,f
ORD-000110,USR-0057,RES-0075,PAY-000110,DEL-000110,2025-08-01 13:31:00,2025-08-01,2025,8,delivered,,Emiliana Rojas Nevado,alberto.novoa@example.com,Valencia,2025-05-12,f,,Lladó Group,mexican,Valencia,medium,3.80,0.20,google_pay,paid,EUR,42.46,3.99,46.45,CUR-0214,4.50,52,2025-08-01 13:46:00,2025-08-01 14:46:00,delivered,60,8.49,33.97,t,f,f,t,f,f,f,f,f
ORD-000111,USR-1361,RES-0072,PAY-000111,DEL-000111,2025-03-06 10:33:00,2025-03-06,2025,3,delivered,,Erasmo Riera-Gómez,herminio.zamora@example.com,Barcelona,2024-12-23,f,,Manzanares Ltd,mexican,Barcelona,small_local,4.00,0.15,google_pay,paid,EUR,20.77,3.99,24.76,CUR-0036,6.90,59,2025-03-06 10:47:00,2025-03-06 11:52:00,delivered,65,3.12,17.65,t,f,f,t,f,f,f,f,f
ORD-000112,USR-0986,RES-0026,PAY-000112,DEL-000112,2025-10-27 09:42:00,2025-10-27,2025,10,delivered,,Gregorio Andrés Aguilar,alcides.jáuregui@example.com,Valencia,2024-09-21,t,2024-09-21,Paniagua-Pinedo,japanese,Valencia,premium,4.00,0.25,apple_pay,paid,EUR,14.28,1.49,15.77,CUR-0122,3.70,39,2025-10-27 09:56:00,2025-10-27 10:43:00,delivered,47,3.57,10.71,t,f,f,t,f,f,f,f,f
ORD-000113,USR-0101,RES-0055,PAY-000113,DEL-000113,2025-12-12 14:38:00,2025-12-12,2025,12,delivered,,Carlito Sarabia Ferreras,rosalinda.carretero@example.com,Madrid,2025-08-20,f,,"Esteban, Sevilla and Borrás",japanese,Madrid,small_local,4.10,0.15,card,paid,EUR,22.67,3.99,26.66,CUR-0236,6.00,67,2025-12-12 14:46:00,2025-12-12 15:56:00,delivered,70,3.40,19.27,t,f,f,t,f,f,f,f,f
ORD-000114,USR-0051,RES-0038,PAY-000114,DEL-000114,2025-10-06 23:05:00,2025-10-06,2025,10,delivered,,Anna Vilanova,salvador.roura@example.com,Madrid,2025-09-15,t,2025-09-15,Gras and Sons,japanese,Madrid,medium,4.00,0.20,card,paid,EUR,48.49,0.00,48.49,CUR-0200,8.90,74,2025-10-06 23:15:00,2025-10-07 00:49:00,delivered,94,9.70,38.79,t,f,f,t,f,f,f,f,f
ORD-000115,USR-0086,RES-0084,PAY-000115,DEL-000115,2025-07-07 23:17:00,2025-07-07,2025,7,delivered,,Paz Moya Sevillano,liliana.fábregas@example.com,Barcelona,2024-08-06,f,,"Burgos, Ortuño and Cobos",spanish,Barcelona,small_local,4.40,0.15,google_pay,paid,EUR,13.85,3.99,17.84,CUR-0242,3.80,41,2025-07-07 23:37:00,2025-07-08 00:44:00,delivered,67,2.08,11.77,t,f,f,t,f,f,f,f,f
ORD-000116,USR-0547,RES-0081,PAY-000116,DEL-000116,2025-06-12 10:44:00,2025-06-12,2025,6,delivered,,Camilo Flor Alvarez,araceli.porcel@example.com,Valencia,2024-12-24,f,,Carbajo-Rincón,mexican,Valencia,premium,3.90,0.25,apple_pay,paid,EUR,57.92,3.99,61.91,CUR-0153,8.00,62,2025-06-12 10:58:00,2025-06-12 12:00:00,delivered,62,14.48,43.44,t,f,f,f,f,f,f,f,f
